Tiêu đề,Mô tả,Hình ảnh,Nội dung,Link bài viết
Trung Quốc thử nghiệm bom hydro phi hạt nhân,"Trong thử nghiệm, vũ khí mới tạo ra quả cầu lửa nóng trên 1.000 độ C, có thể dùng để chống xâm nhập khu vực hoặc phá hủy mục tiêu.",https://i1-vnexpress.vnecdn.net/2025/04/21/VNEBomb-1745206734-9320-1745206797.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=CoEjNUJm6YLSR0gAscbzHA,,https://vnexpress.net/trung-quoc-thu-nghiem-bom-hydro-phi-hat-nhan-4876532.html
Đưa kỹ năng AI vào đề thi tin học văn phòng MOSWC 2025,"Đề thi vô địch tin học văn phòng thế giới MOSWC 2025 tại Việt Nam có thêm phần đánh giá kỹ năng ứng dụng AI khi xử lý Word, Excel, Powerpoint.",https://i1-sohoa.vnecdn.net/2025/04/21/vo-dich-tin-hoc-2-3268-1745207-9621-1407-1745210768.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=C5LukvzTYQ-X4Wa9oN_L6A,,https://vnexpress.net/dua-ky-nang-ai-vao-de-thi-tin-hoc-van-phong-moswc-2025-4876671.html
123 ngày 'cứu' cặp vệ tinh Trung Quốc,"Trung tâm Công nghệ Kỹ thuật Khai thác Không gian (CSU) hôm 15/4 thông báo, hai vệ tinh DRO-A, DRO-B đã được ""giải cứu"" và đi vào quỹ đạo và hoạt động như thiết kế.",https://i1-vnexpress.vnecdn.net/2025/04/20/64464aedf9c74cc6925722dcd4587f-8662-6796-1745161006.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=ClSi0IbDSWpPhcRe84ANEQ,,https://vnexpress.net/123-ngay-cuu-cap-ve-tinh-trung-quoc-4876469.html
"'Đừng hỏi AI có thể làm gì, hãy hỏi nó đang làm gì chúng ta'","Các chuyên gia lo ngại sự xuất hiện của ChatGPT, Gemini đang khiến con người phụ thuộc thông tin và não bộ sẽ dần kém thông minh, sáng tạo.",https://i1-sohoa.vnecdn.net/2025/04/19/artificial-intelligence-robot-9013-3311-1745081191.png?w=300&h=180&q=100&dpr=1&fit=crop&s=x9uf4Vjkc_lRvKyCGL011Q,,https://vnexpress.net/dung-hoi-ai-co-the-lam-gi-hay-hoi-no-dang-lam-gi-chung-ta-4876236.html
Loạt nâng cấp dự kiến của iPhone 17,"Thế hệ iPhone 17 dự kiến ra mắt vào tháng 9 với nhiều nâng cấp và thay đổi quan trọng như thiết kế cụm camera mới, thêm bản siêu mỏng.",https://i1-sohoa.vnecdn.net/2025/04/18/151412125-1744989276-174498932-3717-6038-1744989350.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=77lH-P4IvGQ9mmLusS8JBg,,https://vnexpress.net/loat-nang-cap-du-kien-cua-iphone-17-4875910.html
Vị trí khiến thành phố Mỹ trở nên 'nắng nhất thế giới',"Thành phố St. Petersburg, giữ Kỷ lục Thế giới Guinness về chuỗi ngày nắng dài nhất với 768 ngày, là một bán đảo nhỏ trong bán đảo lớn Florida.",https://i1-vnexpress.vnecdn.net/2025/04/20/thanhphonangset-1745148887-6789-1745148903.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=sofZ8GCz2CtJc4BE-xWZoQ,,https://vnexpress.net/vi-tri-khien-thanh-pho-my-tro-nen-nang-nhat-the-gioi-4876452.html
Khuyến khích tinh thần dám đổi mới trong toàn xã hội,"Đổi mới sáng tạo là chìa khóa giúp thoát bẫy thu nhập trung bình và Việt Nam cần tạo hệ sinh thái để khơi thông, theo Bộ trưởng Khoa học và Công nghệ Nguyễn Mạnh Hùng.",https://i1-sohoa.vnecdn.net/2025/04/21/lq-03799-3-1745233735-3919-1745234257.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=61gobwZl0egzU9oPmD5a9w,,https://vnexpress.net/khuyen-khich-tinh-than-dam-doi-moi-trong-toan-xa-hoi-4876891.html
Thành lập trung tâm công nghệ hợp tác Việt Nam - Australia,"Trung tâm Công nghệ chiến lược Việt Nam - Australia thành lập nhằm thúc đẩy hợp tác công nghệ chiến lược giữa hai quốc gia như ứng dụng 5G, nghiên cứu 6G, an ninh mạng, AI...",https://i1-kinhdoanh.vnecdn.net/2025/04/21/Image-956888566-ExtractWord-1-5717-1732-1745232586.png?w=300&h=180&q=100&dpr=1&fit=crop&s=hK6KG0qHGd_MgN0FVLpsfQ,,https://vnexpress.net/thanh-lap-trung-tam-cong-nghe-hop-tac-viet-nam-australia-4876888.html
Công ty gây chú ý vì muốn tạo AI thay thế hầu hết công việc,"Công ty khởi nghiệp Mỹ Mechanize, thành lập ngày 17/4, gây chú ý khi tuyên bố mục tiêu ""tự động hóa hoàn toàn mọi công việc và nền kinh tế"".",https://i1-sohoa.vnecdn.net/2025/04/20/image-1745125757-1745125793-7017-1745126022.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=61a2tBaK_l91awwbpolrgA,,https://vnexpress.net/cong-ty-gay-chu-y-vi-muon-tao-ai-thay-the-hau-het-cong-viec-4876335.html
Cặp vệ tinh lần đầu chia tách thành công trên quỹ đạo,MỹCông ty Northrop Grumman làm nên lịch sử khi hai vệ tinh thương mại của một nhiệm vụ kéo dài tuổi thọ vệ tinh tiên phong chia tách thành công.,https://i1-vnexpress.vnecdn.net/2025/04/20/unnamed8-1745142107-1745142127-2451-7879-1745142885.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=hCY7aww4PwT6gI-jifxqiw,,https://vnexpress.net/cap-ve-tinh-lan-dau-chia-tach-thanh-cong-tren-quy-dao-4876428.html
Phát hiện màu sắc mới gây tranh cãi,"MỹTrong thí nghiệm chiếu xung laser vào mắt, các nhà khoa học khẳng định nhìn thấy màu sắc nằm ngoài phạm vi thị giác tự nhiên của con người, đặt tên là ""olo"".",https://i1-vnexpress.vnecdn.net/2025/04/20/809-1745123331-1745123343-1745-4997-6276-1745125347.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=T5Kn-qoYGV69JUfeyErC0Q,,https://vnexpress.net/phat-hien-mau-sac-moi-gay-tranh-cai-4876292.html
Thị phần smartphone Apple xuống thứ 5 tại Trung Quốc,"Apple bị các thương hiệu smartphone Trung Quốc đẩy xuống vị trí thứ 5 trong quý I/2025, còn Xiaomi vươn lên dẫn đầu.",,,https://vnexpress.net/thi-phan-smartphone-apple-xuong-thu-5-tai-trung-quoc-4876318.html
Việt Nam hứng chịu 80 vụ tấn công mã độc tống tiền mỗi ngày,"Các doanh nghiệp, tổ chức tại Việt Nam liên tục đối mặt làn sóng ransomware với mục đích đòi tiền chuộc.",,,https://vnexpress.net/viet-nam-hung-chiu-80-vu-tan-cong-ma-doc-tong-tien-moi-ngay-4875679.html
Siêu máy tính AI của Nvidia có gì đặc biệt?,Nvidia tuyên bố sẽ sản xuất siêu máy tính AI chứa hàng trăm nghìn bộ xử lý đồ họa ngay tại Mỹ trong những năm tới.,,,https://vnexpress.net/sieu-may-tinh-ai-cua-nvidia-co-gi-dac-biet-4875829.html
Google hé lộ cách đảm bảo kết quả tìm kiếm 'luôn sẵn sàng',"Google cho biết ưu tiên của họ là đảm bảo công cụ tìm kiếm ""luôn sẵn sàng"", dù người dùng tra tỷ số của trận đấu đang diễn ra, hay cập nhập tình hình cơn bão.",,,https://vnexpress.net/google-he-lo-cach-dam-bao-ket-qua-tim-kiem-luon-san-sang-4875664.html
Chip 2 nm tiên tiến nhất thế giới,"Công ty TSMC giới thiệu microchip tiên tiến nhất thế giới, chip 2 nm, hồi đầu tháng 4 và dự kiến bắt đầu sản xuất hàng loạt vào nửa cuối năm nay.",https://i1-vnexpress.vnecdn.net/2025/04/19/Chip2nmset-1745061050-5849-1745061571.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=W7AQt4c2uHrz3XfUOrz4EQ,,https://vnexpress.net/chip-2-nm-tien-tien-nhat-the-gioi-4876163.html
Tineco ra máy lau nhà không dây đầu tiên dùng hơi nước nóng,Tineco S9 Artist Steam là máy lau nhà sử dụng pin đầu tiên có cơ chế tạo hơi nước nóng 140 độ C hỗ trợ lau vết dầu mỡ.,https://i1-sohoa.vnecdn.net/2025/04/20/a1-1745083511-6772-1745083567.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=TJucKyBu79rLNwFgDwUBVQ,,https://vnexpress.net/tineco-ra-may-lau-nha-khong-day-dau-tien-dung-hoi-nuoc-nong-4876249.html
Trung Quốc phát hiện mỏ thạch anh hơn 35 triệu tấn,Phát hiện hai mỏ thạch anh độ tinh khiết cao với tổng trữ lượng hơn 35 triệu tấn sẽ giúp Trung Quốc giảm phụ thuộc vào nhập khẩu từ Mỹ.,https://i1-vnexpress.vnecdn.net/2025/04/19/VNEQuartz-1745032068-8512-1745032128.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=73sc6-EoP3MEJ4To7QNUDw,,https://vnexpress.net/trung-quoc-phat-hien-mo-thach-anh-hon-35-trieu-tan-4875958.html
Anh hút CO2 từ nước biển để đối phó biến đổi khí hậu,"Dự SeaCURE thử nghiệm hút CO2 từ nước biển tại Weymouth với sự hỗ trợ của chính phủ Anh, có thể mở rộng quy mô để loại bỏ 14 tỷ tấn CO2/năm.",https://i1-vnexpress.vnecdn.net/2025/04/19/VNECarbon-1745039555-5886-1745039622.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=GMNbt72zFbQiew7SDqYYBw,,https://vnexpress.net/anh-hut-co2-tu-nuoc-bien-de-doi-pho-bien-doi-khi-hau-4875959.html
Cá 'hóa thạch sống' nặng kỷ lục cắn câu,"MỹSau 4 tiếng vật lộn, cần thủ Art Weston kéo lên một con cá láng lớn Bắc Mỹ khổng lồ, có thể phá kỷ lục thế giới, từ hồ Livingston.",https://i1-vnexpress.vnecdn.net/2025/04/19/486469158243254831703867201148-1905-4692-1745036944.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=CBVSbewqS1vDp-zmVSSJEA,,https://vnexpress.net/ca-hoa-thach-song-nang-ky-luc-can-cau-4876035.html
'Biến động của thế giới nhắc nhở Việt Nam cần làm chủ công nghệ',"Tại lễ trao giải Sao Khuê 2025, Thứ trưởng Khoa học và Công nghệ Bùi Hoàng Phương cho biết việc làm chủ công nghệ giúp Việt Nam không bị động, vượt qua khó khăn.",https://i1-sohoa.vnecdn.net/2025/04/19/thutruongbuihoangphuong-2421-1745040693.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=noFGhJ_ypzkbbC00sDrUyw,,https://vnexpress.net/bien-dong-cua-the-gioi-nhac-nho-viet-nam-can-lam-chu-cong-nghe-4876063.html
Châu Âu sắp phóng đồng hồ chính xác nhất trong vũ trụ,Cơ quan Vũ trụ châu Âu (ESA) sẽ phóng đồng hồ chính xác đến mức lệch chưa đến một giây sau hơn 300 triệu năm lên trạm ISS để kiểm tra thuyết tương đối rộng.,https://i1-vnexpress.vnecdn.net/2025/04/19/VNEClock-1745035084-7345-1745035137.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=AjkIUJyYUCikJr0oXLkjIQ,,https://vnexpress.net/chau-au-sap-phong-dong-ho-chinh-xac-nhat-trong-vu-tru-4875967.html
Tim Cook giúp Apple thoát đòn thuế của Trump thế nào,Mối quan hệ giữa Tim Cook và Tổng thống Mỹ Donald Trump cộng với chiến lược mềm dẻo giúp Apple chưa bị ảnh hưởng trước chính sách thuế mới.,https://i1-sohoa.vnecdn.net/2025/04/18/2019-11-20t000000z-1290608263-4285-4220-1744970828.png?w=300&h=180&q=100&dpr=1&fit=crop&s=yKUxSuR-Y53pg5BqhceIKQ,,https://vnexpress.net/tim-cook-giup-apple-thoat-don-thue-cua-trump-the-nao-4875761.html
Silicon-carbon - làn gió mới cho pin điện thoại,Công nghệ silicon-carbon giúp hàng loạt smartphone gần đây đạt dung lượng pin trên 6.000 mAh mà không làm tăng kích cỡ sản phẩm.,https://i1-sohoa.vnecdn.net/2025/04/18/charging2-3840x-1744912478-174-9628-1856-1744912795.png?w=300&h=180&q=100&dpr=1&fit=crop&s=-AP6_EYS-zlrqYf6Z5_fJA,,https://vnexpress.net/silicon-carbon-lan-gio-moi-cho-pin-dien-thoai-4875448.html
AI khám phá những bí ẩn về Mặt Trời,"Nhờ AI, các nhà nghiên cứu có thể nâng cấp dữ liệu hình ảnh từ thiết bị cũ và thu được ảnh chụp rõ nét hơn về bề mặt Mặt Trời.",https://i1-vnexpress.vnecdn.net/2025/04/18/VNESun-1744952749-8738-1744952788.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=gD0EPHPcDNm8xv3YsvdlCQ,,https://vnexpress.net/ai-kham-pha-nhung-bi-an-ve-mat-troi-4875492.html
Màn hình chơi game MiniLED dưới 8 triệu đồng,"AOC Gaming Q27G40XMN là màn hình MiniLED 27 inch rẻ nhất hiện nay đạt độ phân giải 2K, tần số quét 180 Hz và tốc độ phản hồi 1 ms.",https://i1-sohoa.vnecdn.net/2025/04/18/Q27G40XMN-15-1744995348.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=cjzAA10_UvX6irl3PcFsrA,,https://vnexpress.net/man-hinh-choi-game-miniled-duoi-8-trieu-dong-4875933.html
Màn hình AI ADAS Utour của Tmas được vinh danh tại Sao Khuê 2025,"Hà NộiMàn hình ôtô thông minh Utour tích hợp AI và ADAS, có tính ứng dụng cao và phù hợp điều kiện giao thông Việt Nam, giúp lái xe an toàn hơn.",https://i1-sohoa.vnecdn.net/2025/04/19/image001-1745062629-1745062903-8185-1745062930.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=LmJR0tkOH8pLpqja7x5UEg,,https://vnexpress.net/man-hinh-ai-adas-utour-cua-tmas-duoc-vinh-danh-tai-sao-khue-2025-4875511.html
Startup blockchain được rót 12 triệu USD xây dựng hạ tầng dữ liệu,"Orochi Network nhận đầu tư 12 triệu USD từ nhiều quỹ để mở rộng hạ tầng dữ liệu, tăng cường quyền riêng tư và thâm nhập thị trường mới.",https://i1-sohoa.vnecdn.net/2025/04/19/2025-03-05-01-16-40-1745037686-6690-9694-1745047809.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=muw2kYYoo5JRJMJtrKVinQ,,https://vnexpress.net/startup-blockchain-duoc-rot-12-trieu-usd-xay-dung-ha-tang-du-lieu-4876081.html
Nền tảng Vdone hỗ trợ livestream đa góc máy,"Công nghệ TV-Live của Vdone giúp người dùng có thể livestream với nhiều góc máy, nâng cao chất lượng buổi ghi hình và tổ chức nội dung.",https://i1-sohoa.vnecdn.net/2025/04/19/3-1745022079-1745022092-7821-1745022147.png?w=300&h=180&q=100&dpr=1&fit=crop&s=y0BZmsE6D39yQbUwYoDbpg,,https://vnexpress.net/nen-tang-vdone-ho-tro-livestream-da-goc-may-4875500.html
Lò phản ứng hạt nhân thorium đầu tiên trên thế giới hoạt động,Lò phản ứng muối nóng chảy thorium đầu tiên trên thế giới nằm ở sa mạc Gobi tạo ra 2 megawatt nhiệt lượng và không tạo ra chất thải độc hại.,https://i1-vnexpress.vnecdn.net/2025/04/18/VNEBuild-1744975367-2943-1744975397.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=DRNJefL2d0llLe2L8wHUMw,,https://vnexpress.net/lo-phan-ung-hat-nhan-thorium-dau-tien-tren-the-gioi-hoat-dong-4875493.html
CEO Bybit: Sàn tiền số là cơ hội để nhân lực blockchain Việt tỏa sáng,"Ben Zhou, nhà sáng lập sàn Bybit, đánh giá Việt Nam có những kỹ sư hàng đầu trong lĩnh vực blockchain và cách tiếp cận cởi mở sẽ thúc đẩy họ cống hiến.",https://i1-sohoa.vnecdn.net/2025/04/18/ben-zhoulq-02596-2-1744952048-6908-4506-1744971252.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=dN096OX1KcQUE2N3krhnWQ,,https://vnexpress.net/ceo-bybit-san-tien-so-la-co-hoi-de-nhan-luc-blockchain-viet-toa-sang-4875681.html
Phát hiện bằng chứng về sự sống ngoài hành tinh,"Các nhà khoa học đã tìm thấy thêm bằng chứng về khả năng tồn tại của khí sinh học trên ngoại hành tinh K2-18b, củng cố khả năng nó có thể hỗ trợ sự sống ngoài hành tinh.",https://i1-vnexpress.vnecdn.net/2025/04/18/VNELife-1744947985-9685-1744948031.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=L06wychYn_T0YQazOTe5Yw,,https://vnexpress.net/phat-hien-bang-chung-ve-su-song-ngoai-hanh-tinh-4875491.html
AI tìm kiếm những hành tinh giống Trái Đất,Các nhà nghiên cứu phát triển thuật toán giúp xác định 44 hệ sao có khả năng tồn tại hành tinh giống Trái Đất nằm trong vùng ở được quanh sao chủ.,https://i1-vnexpress.vnecdn.net/2025/04/17/VNEAI-1744886624-7759-1744886684.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=bW2zylj-tUcBotO2Zk5c2g,,https://vnexpress.net/ai-tim-kiem-nhung-hanh-tinh-giong-trai-dat-4875054.html
ChatGPT tốn hàng chục triệu USD vì người dùng 'cảm ơn',"Sam Altman, CEO OpenAI, cho biết hệ thống tốn một khoản chi phí để xử lý mỗi khi người dùng nói cảm ơn ChatGPT.",https://i1-sohoa.vnecdn.net/2025/04/17/sam-altman-9142-1727190218-174-4915-8713-1744906688.png?w=300&h=180&q=100&dpr=1&fit=crop&s=YjJYGLO5ydcZ5vQH6im05A,,https://vnexpress.net/chatgpt-ton-hang-chuc-trieu-usd-vi-nguoi-dung-cam-on-4875459.html
"Động đất Myanmar có tốc độ siêu thanh, tạo 'vết sẹo' 400 km",Trận động đất mạnh ở miền trung Myanmar cuối tháng 3 tạo ra một trong những vết nứt vỡ bề mặt lớn nhất từng ghi nhận trên toàn cầu.,https://i1-vnexpress.vnecdn.net/2025/04/18/ap2508757360212673341743205994-8867-8366-1744945638.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=uXSjNlQFbTsjQu_cwkeMMw,,https://vnexpress.net/dong-dat-myanmar-co-toc-do-sieu-thanh-tao-vet-seo-400-km-4875557.html
Google bị cáo buộc độc quyền và chi phối quảng cáo,"Tòa án Mỹ kết luận Google đã xây dựng ""quyền lực độc quyền"" bất hợp pháp và chi phối thị trường quảng cáo trực tuyến.",https://i1-sohoa.vnecdn.net/2025/04/18/google-1-1744940519-9259-1744940589.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=5-LBH_6vpghOtNIe5_JmyA,,https://vnexpress.net/google-bi-cao-buoc-doc-quyen-va-chi-phoi-quang-cao-4875505.html
Loa báo chuyển tiền nở rộ tại Việt Nam,"""Đã nhận 60.000 đồng"", âm thanh vang lên trong cửa hàng, người khách cất điện thoại và rời đi, còn bà Hòa tiếp tục gói đồ, không cần mở smartphone kiểm tra giao dịch.",https://i1-sohoa.vnecdn.net/2025/04/18/loa-1744558042-7319-1744558273-5039-2440-1744936118.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=OOIZP_ZPlDHdzb-BAoiVbQ,,https://vnexpress.net/loa-bao-chuyen-tien-no-ro-tai-viet-nam-4873279.html
Khí quyển Trái Đất thực sự kết thúc ở đâu?,Khí quyển Trái Đất vươn xa đến mức các phi hành gia đặt chân xuống Mặt Trăng cũng chưa hoàn toàn thoát ra ngoài.,https://i1-vnexpress.vnecdn.net/2025/04/16/PHGmoon-1744793981-9322-1744794364.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=S-US5adSIuOUhp5qpspyhA,,https://vnexpress.net/khi-quyen-trai-dat-thuc-su-ket-thuc-o-dau-4874546.html
Mở cổng bình chọn Chung kết Vietnam Game Awards 2025,Vòng Chung kết của Vietnam Game Awards 2025 bắt đầu mở cổng bình chọn cho các đề cử ở 23 hạng mục từ ngày 18/4 đến 15/5.,https://i1-sohoa.vnecdn.net/2025/04/18/a1-1740472321-4895-1740472360-6339-2682-1744969338.png?w=300&h=180&q=100&dpr=1&fit=crop&s=ta7zTNSG4GSSET-OTBnF2w,,https://vnexpress.net/mo-cong-binh-chon-chung-ket-vietnam-game-awards-2025-4875773.html
Cosplay Contest 2025 mở cổng bình chọn,Cuộc thi hóa trang Cosplay Contest mùa thứ ba bắt đầu vòng Bình chọn từ ngày 18/4 và kéo dài đến hết 10/5.,https://i1-sohoa.vnecdn.net/2025/04/18/3sds-jpg-1744951632-1744952470-9576-1744952636.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=oU5m_bavmXO72vcLYYe-Vg,,https://vnexpress.net/cosplay-contest-2025-mo-cong-binh-chon-4875600.html
Game thủ Việt sắp dự giải đấu AoE tại Trung Quốc,"Cộng đồng AoE Việt Nam – Trung Quốc sắp tái ngộ tại giải đấu AoE Trung Việt 2025, tổng giá trị giải thưởng 885 triệu đồng, ngày 18-27/4.",,,https://vnexpress.net/game-thu-viet-sap-du-giai-dau-aoe-tai-trung-quoc-4875490.html
Bí quyết giúp cá sấu sống sót qua các cuộc đại tuyệt chủng,Tổ tiên của cá sấu hiện đại có thể vượt qua hai cuộc đại tuyệt chủng trong lịch sử 230 triệu năm nhờ khả năng thích nghi cao ở chế độ ăn và môi trường sống.,,,https://vnexpress.net/bi-quyet-giup-ca-sau-song-sot-qua-cac-cuoc-dai-tuyet-chung-4875026.html
